"","date","longitude","latitude","longitudeError","latitudeError","behav","instrument_name"
"6893",2013-06-22,143.775035238877,35.0237783468389,0.136799830000001,0.0880211150000001,0.747190202044318,"172419_2011_1090269"
"6902",2013-06-23,143.670529462755,35.0928922703768,0.205683684999997,0.192265329999998,0.829758001078066,"172419_2011_1090269"
"69111",2013-06-24,143.625019223579,35.1250087574132,0.237525204999997,0.237510985,0.914671714670334,"172419_2011_1090269"
"6924",2013-06-25,143.625000000004,35.1249999999972,0.237500000000011,0.237499999999997,1,"172419_2011_1090269"
"6933",2013-06-26,143.625000003545,35.1249999998103,0.237500000000011,0.237499999999997,0.99999999999489,"172419_2011_1090269"
"1900",2011-10-08,235.124999999994,46.6249999999888,0.237500000000011,0.237499999999997,0,"172419_2011_1190241"
"2800",2011-10-09,233.87206393914,45.5948504201842,2.19825851499999,2.576887605,0.170334951929092,"172419_2011_1190241"
"3200",2011-10-10,233.177068297702,44.9066489539045,2.46488433,3.5219006,0.277343406485957,"172419_2011_1190241"
"4149",2011-10-11,232.783716913828,44.4158875393893,2.50631042500001,3.845881635,0.341928985290148,"172419_2011_1190241"
"5137",2011-10-12,232.494895495458,43.9711062377326,2.871669165,3.90077424,0.37131358325495,"172419_2011_1190241"
"6137",2011-10-13,232.243679974669,43.5342144712128,2.84703579000001,3.758963155,0.373772133877631,"172419_2011_1190241"
"7107",2011-10-14,231.972530718326,43.0434077735504,3.018223625,4.213906475,0.359191585941698,"172419_2011_1190241"
"8106",2011-10-15,231.582127114866,42.4743014627703,2.95284266,4.428339075,0.347572979918312,"172419_2011_1190241"
"9105",2011-10-16,231.201941470357,41.9252193848259,2.755343185,4.388713005,0.34859527466902,"172419_2011_1190241"
"10105",2011-10-17,230.831470059447,41.3650785338085,2.699469315,4.39154151,0.359555719970692,"172419_2011_1190241"
"11109",2011-10-18,230.519783036451,40.8404443478057,2.69995676000001,4.23321189,0.379248205361461,"172419_2011_1190241"
"12106",2011-10-19,230.240667436285,40.373747346393,2.550894685,4.28917317,0.40297998756581,"172419_2011_1190241"
"13105",2011-10-20,230.020245295245,39.9767815580818,2.41299319000001,4.171668805,0.426792915227045,"172419_2011_1190241"
"14105",2011-10-21,229.790521276878,39.649410584359,2.34462883499999,3.623152365,0.444773795633378,"172419_2011_1190241"
"15105",2011-10-22,229.532525783306,39.3642102117945,2.32262464500001,3.398674945,0.454119529370885,"172419_2011_1190241"
